class,cap-shape,Cap-surface,cap-color,stem-surface,stem-color,veil-type,veil-color,has-ring,ring-type,family,name,predicted_class
p,x,t,y,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,h,y,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,s,o,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,t,o,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,t,y,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,s,o,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,h,y,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,t,o,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,t,y,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,s,y,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,t,o,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,t,y,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,s,y,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,t,y,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,s,o,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,t,y,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,h,y,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,s,y,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,h,y,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,s,y,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,h,y,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,t,y,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,h,o,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,t,o,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,s,o,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,t,o,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,s,y,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,t,o,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,t,o,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,s,o,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,t,o,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,t,y,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,t,y,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,t,y,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,h,o,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,t,y,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,s,y,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,h,y,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,s,o,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,h,o,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,s,y,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,t,y,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,t,o,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,s,y,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,t,o,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,t,o,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,t,o,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,t,o,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,t,y,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,h,y,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,h,o,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,h,o,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,t,o,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,s,y,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,t,y,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,h,o,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,h,o,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,h,y,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,t,y,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,h,o,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,s,o,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,t,o,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,t,o,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,h,o,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,s,y,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,h,y,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,h,y,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,t,o,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,t,o,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,s,y,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,t,o,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,t,o,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,h,y,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,h,o,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,t,y,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,s,y,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,t,y,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,t,y,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,h,y,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,h,o,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,s,y,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,h,y,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,h,y,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,s,o,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,h,o,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,h,o,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,h,y,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,s,y,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,s,y,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,t,o,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,t,o,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,s,o,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,t,o,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,t,y,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,t,o,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,t,o,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,s,y,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,h,y,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,s,y,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,h,y,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,t,o,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,t,y,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,h,o,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,s,y,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,t,o,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,h,o,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,t,o,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,h,y,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,t,o,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,t,o,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,t,y,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,h,y,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,s,y,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,s,y,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,h,o,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,s,y,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,t,o,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,h,o,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,t,o,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,t,o,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,t,o,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,h,y,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,t,o,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,h,o,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,t,o,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,s,y,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,t,y,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,t,y,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,s,o,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,s,y,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,s,o,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,h,o,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,s,y,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,t,y,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,s,o,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,h,y,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,t,y,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,s,y,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,t,o,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,s,y,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,t,o,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,s,o,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,h,y,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,s,o,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,s,o,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,s,y,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,h,o,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,s,o,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,t,o,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,s,o,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,t,o,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,h,y,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,t,y,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,t,y,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,h,y,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,s,o,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,t,o,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,h,o,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,s,y,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,t,o,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,t,o,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,h,o,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,s,y,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,s,y,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,t,o,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,t,y,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,x,h,y,g,o,,,f,f,Wax Gill Family,Yellow Wax cap,p
p,f,s,o,,y,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,x,y,o,,y,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,x,y,o,,o,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,x,y,o,,o,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,x,y,o,,y,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,x,s,o,,y,,,f,f,Wax Gill Family,Blackening Wax Cap,p
p,f,s,o,,y,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,x,y,o,,o,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,x,y,o,,o,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,x,s,o,,y,,,f,f,Wax Gill Family,Blackening Wax Cap,p
p,f,s,o,,y,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,x,s,o,,o,,,f,f,Wax Gill Family,Blackening Wax Cap,p
p,x,y,o,,o,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,x,s,o,,o,,,f,f,Wax Gill Family,Blackening Wax Cap,p
p,x,y,o,,y,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,f,s,o,,y,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,x,s,o,,y,,,f,f,Wax Gill Family,Blackening Wax Cap,p
p,f,y,o,,o,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,x,y,o,,o,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,x,y,o,,o,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,f,s,o,,y,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,f,s,o,,o,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,f,s,o,,y,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,x,s,o,,o,,,f,f,Wax Gill Family,Blackening Wax Cap,p
p,f,y,o,,o,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,f,s,o,,o,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,f,y,o,,y,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,f,s,o,,y,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,x,s,o,,o,,,f,f,Wax Gill Family,Blackening Wax Cap,p
p,x,y,o,,o,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,f,y,o,,y,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,f,s,o,,o,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,x,s,o,,y,,,f,f,Wax Gill Family,Blackening Wax Cap,p
p,f,s,o,,o,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,x,s,o,,o,,,f,f,Wax Gill Family,Blackening Wax Cap,p
p,f,s,o,,y,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,x,s,o,,y,,,f,f,Wax Gill Family,Blackening Wax Cap,p
p,x,s,o,,y,,,f,f,Wax Gill Family,Blackening Wax Cap,p
p,x,s,o,,o,,,f,f,Wax Gill Family,Blackening Wax Cap,p
p,x,s,o,,y,,,f,f,Wax Gill Family,Blackening Wax Cap,p
p,x,y,o,,y,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,f,y,o,,y,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,x,y,o,,y,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,f,s,o,,y,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,x,y,o,,o,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,x,y,o,,y,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,f,y,o,,y,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,x,s,o,,y,,,f,f,Wax Gill Family,Blackening Wax Cap,p
p,x,s,o,,y,,,f,f,Wax Gill Family,Blackening Wax Cap,p
p,f,s,o,,y,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,x,y,o,,y,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,f,s,o,,y,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,x,y,o,,y,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,f,y,o,,y,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,x,y,o,,o,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,x,s,o,,y,,,f,f,Wax Gill Family,Blackening Wax Cap,p
p,f,y,o,,o,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,x,s,o,,o,,,f,f,Wax Gill Family,Blackening Wax Cap,p
p,f,s,o,,o,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,f,y,o,,o,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,f,s,o,,o,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,x,y,o,,y,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,f,s,o,,o,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,f,s,o,,o,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,x,s,o,,y,,,f,f,Wax Gill Family,Blackening Wax Cap,p
p,x,s,o,,y,,,f,f,Wax Gill Family,Blackening Wax Cap,p
p,f,y,o,,o,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,x,y,o,,y,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,f,s,o,,o,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,x,y,o,,y,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,f,y,o,,y,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,f,s,o,,o,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,x,s,o,,y,,,f,f,Wax Gill Family,Blackening Wax Cap,p
p,x,s,o,,o,,,f,f,Wax Gill Family,Blackening Wax Cap,p
p,x,y,o,,o,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,x,y,o,,y,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,x,y,o,,y,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,f,y,o,,y,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,f,y,o,,o,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,x,s,o,,o,,,f,f,Wax Gill Family,Blackening Wax Cap,p
p,x,y,o,,y,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,x,s,o,,y,,,f,f,Wax Gill Family,Blackening Wax Cap,p
p,x,s,o,,y,,,f,f,Wax Gill Family,Blackening Wax Cap,p
p,x,s,o,,y,,,f,f,Wax Gill Family,Blackening Wax Cap,p
p,f,s,o,,o,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,x,s,o,,y,,,f,f,Wax Gill Family,Blackening Wax Cap,p
p,f,y,o,,o,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,f,s,o,,o,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,f,y,o,,y,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,x,s,o,,o,,,f,f,Wax Gill Family,Blackening Wax Cap,p
p,f,y,o,,o,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,x,s,o,,o,,,f,f,Wax Gill Family,Blackening Wax Cap,p
p,x,s,o,,y,,,f,f,Wax Gill Family,Blackening Wax Cap,p
p,f,y,o,,y,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,f,s,o,,y,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,f,y,o,,y,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,f,s,o,,o,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,f,s,o,,o,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,x,y,o,,o,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,x,s,o,,o,,,f,f,Wax Gill Family,Blackening Wax Cap,p
p,x,y,o,,o,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,f,s,o,,o,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,x,s,o,,y,,,f,f,Wax Gill Family,Blackening Wax Cap,p
p,x,y,o,,y,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,x,s,o,,o,,,f,f,Wax Gill Family,Blackening Wax Cap,p
p,x,s,o,,o,,,f,f,Wax Gill Family,Blackening Wax Cap,p
p,x,s,o,,o,,,f,f,Wax Gill Family,Blackening Wax Cap,p
p,f,y,o,,y,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,x,y,o,,y,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,f,s,o,,y,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,x,y,o,,o,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,x,y,o,,y,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,x,s,o,,o,,,f,f,Wax Gill Family,Blackening Wax Cap,p
p,f,s,o,,y,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,x,s,o,,y,,,f,f,Wax Gill Family,Blackening Wax Cap,p
p,f,s,o,,o,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,x,s,o,,y,,,f,f,Wax Gill Family,Blackening Wax Cap,p
p,f,s,o,,y,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,x,s,o,,o,,,f,f,Wax Gill Family,Blackening Wax Cap,p
p,f,s,o,,o,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,x,s,o,,y,,,f,f,Wax Gill Family,Blackening Wax Cap,p
p,f,s,o,,o,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,f,s,o,,o,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,x,s,o,,y,,,f,f,Wax Gill Family,Blackening Wax Cap,p
p,x,s,o,,y,,,f,f,Wax Gill Family,Blackening Wax Cap,p
p,x,y,o,,y,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,f,s,o,,y,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,f,s,o,,o,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,f,s,o,,y,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,f,y,o,,y,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,f,y,o,,y,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,f,s,o,,o,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,x,s,o,,o,,,f,f,Wax Gill Family,Blackening Wax Cap,p
p,x,y,o,,y,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,x,s,o,,o,,,f,f,Wax Gill Family,Blackening Wax Cap,p
p,x,s,o,,y,,,f,f,Wax Gill Family,Blackening Wax Cap,p
p,x,s,o,,y,,,f,f,Wax Gill Family,Blackening Wax Cap,p
p,x,s,o,,y,,,f,f,Wax Gill Family,Blackening Wax Cap,p
p,f,y,o,,y,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,x,y,o,,o,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,f,y,o,,o,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,f,y,o,,o,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,x,s,o,,o,,,f,f,Wax Gill Family,Blackening Wax Cap,p
p,x,y,o,,o,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,f,y,o,,y,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,f,y,o,,y,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,x,y,o,,y,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,x,y,o,,y,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,x,y,o,,y,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,x,y,o,,o,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,f,s,o,,y,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,f,y,o,,y,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,f,s,o,,o,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,x,s,o,,y,,,f,f,Wax Gill Family,Blackening Wax Cap,p
p,x,y,o,,o,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,f,y,o,,y,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,x,s,o,,y,,,f,f,Wax Gill Family,Blackening Wax Cap,p
p,f,s,o,,o,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,x,s,o,,y,,,f,f,Wax Gill Family,Blackening Wax Cap,p
p,x,y,o,,y,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,f,y,o,,y,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,x,s,o,,y,,,f,f,Wax Gill Family,Blackening Wax Cap,p
p,f,s,o,,y,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,x,y,o,,y,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,x,s,o,,y,,,f,f,Wax Gill Family,Blackening Wax Cap,p
p,x,s,o,,y,,,f,f,Wax Gill Family,Blackening Wax Cap,p
p,x,y,o,,o,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,f,y,o,,o,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,x,s,o,,y,,,f,f,Wax Gill Family,Blackening Wax Cap,p
p,f,s,o,,y,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,x,y,o,,o,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,x,s,o,,y,,,f,f,Wax Gill Family,Blackening Wax Cap,p
p,x,y,o,,o,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,f,s,o,,o,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,f,y,o,,o,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,f,s,o,,y,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,f,s,o,,o,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,f,s,o,,o,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,x,s,o,,y,,,f,f,Wax Gill Family,Blackening Wax Cap,p
p,x,y,o,,o,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,f,s,o,,y,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,f,s,o,,o,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,x,y,o,,y,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,x,y,o,,y,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
p,x,s,o,,y,,,f,f,Wax Gill Family,Blackening Wax Cap,p
p,x,s,o,,o,,,f,f,Wax Gill Family,Blackening Wax Cap,p
p,x,y,o,,o,,,f,f,Wax Gill Family,Orange-red Wax Cap,p
